JPT_SJR_KO,C,3;JPT_POWIER,N,19,11;JPT_KOD_JE,C,20;JPT_NAZWA_,C,128;JPT_ORGAN_,C,254;JPT_JOR_ID,N,9,0;WERSJA_OD,D;WERSJA_DO,D;WAZNY_OD,D;WAZNY_DO,D;JPT_KOD__1,C,3;JPT_NAZWA1,C,3;JPT_ORGAN1,C,3;JPT_WAZNA_,C,3;ID_BUFORA_,N,19,11;ID_BUFORA1,N,19,11;ID_TECHNIC,N,9,0;IIP_PRZEST,C,20;IIP_IDENTY,C,128;IIP_WERSJA,C,32;JPT_KJ_IIP,C,20;JPT_KJ_I_1,C,128;JPT_KJ_I_2,C,32;JPT_OPIS,C,254;JPT_SPS_KO,C,3;ID_BUFOR_1,N,9,0;JPT_ID,N,9,0;JPT_POWI_1,N,19,11;JPT_KJ_I_3,C,3;JPT_GEOMET,N,19,11;JPT_GEOM_1,N,19,11;Shape_Leng,N,19,11;Shape_Area,N,19,11;REGON,C,254
GMI;10350;3022033;Miejska Górka;;13076;20.01.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;253979;0;827202;PL.PZGIK.200;639b79eb-314c-4a6e-9704-e912bd1988ba;2022-01-20T09:56:29+01:00;EGIB;3022033;;;UZG;0;1362562;0;;0;0;0,7276635614;0,0134473979;41105077000000
GMI;13629;0223073;Sobótka;;13379;24.01.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;254126;0;827781;PL.PZGIK.200;f74f1598-a7a3-4025-b1b6-d87eefec19e4;2022-01-24T12:41:26+01:00;EGIB;0223073;;;UZG;0;1362712;0;;0;0;0,7952074959;0,0174173356;93193511200000
GMI;4181;2415072;Lubomia;;13112;25.01.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;254135;0;827487;PL.PZGIK.200;6d66a56c-305e-4def-918e-9d6a92abb6b7;2022-01-25T10:54:33+01:00;EGIB;2415072;;;UZG;0;1362759;0;;0;0;0,3882223095;0,0052459128;27625871800000
GMI;9581;3026012;Brodnica;;13080;1.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;254440;0;827240;PL.PZGIK.200;62b866c9-343c-45bf-8b57-a97981532c6e;2022-02-01T15:18:49+01:00;EGIB;3026012;;;UZG;0;1362972;0;;0;0;0,7288706854;0,0125805139;87111839400000
GMI;7860;2205012;Chmielno;;13200;4.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;255335;0;828538;PL.PZGIK.200;9193ec53-8766-410f-bd73-a04cae5519a5;2022-02-04T11:35:00+01:00;EGIB;2205012;;;UZG;0;1363008;0;;0;0;0,8650861718;0,0108508546;19167492500000
GMI;3390;2405011;Knurów;;13103;4.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;255340;0;827418;PL.PZGIK.200;ee36868e-5a5d-4d08-9eab-9375473118bb;2022-02-04T13:23:36+01:00;EGIB;2405011;;;UZG;0;1363028;0;;0;0;0,4433083061;0,0042695787;27625758700000
GMI;11457;2412013;Czerwionka-Leszczyny;;13109;25.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;262214;0;827466;PL.PZGIK.200;d7ba2cbe-0a05-4459-a232-94642b566cc5;2022-03-25T15:29:27+01:00;EGIB;2412013;;;UZG;0;1363526;0;;0;0;0,9492873564;0,0144061326;27625853000000
GMI;25486;2803043;Lidzbark;;13064;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13529;0;827082;PL.PZGIK.200;b46915fe-1819-4c1e-92ba-f2af94481df7;2012-09-26T22:22:18+02:00;EGIB;2803043;;;UZG;0;827082;0;;0;0;1,2511880542;0,0343065048;13037794200000
GMI;12866;3013033;Osieczna;;13067;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13532;0;827109;PL.PZGIK.200;17afbfff-e7a9-4674-898d-9b7a0a368f79;2012-09-26T22:22:30+02:00;EGIB;3013033;;;UZG;0;827109;0;;0;0;0,7454781772;0,0168027126;19167573500000
GMI;6183;3013062;Wijewo;;13067;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13532;0;827110;PL.PZGIK.200;f6277400-c5d8-4c00-8456-a7189a45d33e;2012-09-26T22:22:30+02:00;EGIB;3013062;;;UZG;0;827110;0;;0;0;0,5832351434;0,0080746404;41105070600000
GMI;12711;3001053;Szamocin;;13065;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13530;0;827094;PL.PZGIK.200;87943350-7ba3-4616-9f6e-e3391141321c;2012-09-26T22:22:23+02:00;EGIB;3001053;;;UZG;0;827094;0;;0;0;0,8316321445;0,0170317816;57079104600000
GMI;17428;3002043;Krzyż Wielkopolski;;13066;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13531;0;827099;PL.PZGIK.200;3b2d6644-621d-4fb5-997a-d1ebe5f2388e;2012-09-26T22:22:25+02:00;EGIB;3002043;;;UZG;0;827099;0;;0;0;1,0413965186;0,0232986812;57079108100000
GMI;13608;3017033;Odolanów;;13071;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13536;0;827141;PL.PZGIK.200;60afcc8b-ae1c-4f0e-9d28-e17e8380d68d;2012-09-26T22:22:42+02:00;EGIB;3017033;;;UZG;0;827141;0;;0;0;1,0372567807;0,0176437374;25085512700000
GMI;20829;3015032;Miedzichowo;;13069;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13534;0;827122;PL.PZGIK.200;54bf233e-5507-4986-aed9-98485cc10d38;2012-09-26T22:22:35+02:00;EGIB;3015032;;;UZG;0;827122;0;;0;0;1,3139717686;0,0275019405;21096705300000
GMI;9950;3018022;Doruchów;;13072;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13537;0;827148;PL.PZGIK.200;535f05b6-39dd-4493-af37-dd2ff3ca3a8e;2012-09-26T22:22:48+02:00;EGIB;3018022;;;UZG;0;827148;0;;0;0;0,6886873973;0,0128535017;25085500900000
GMI;18772;3017082;Sośnie;;13071;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13536;0;827143;PL.PZGIK.200;96616698-27b0-408d-8349-b6a946f2e169;2012-09-26T22:22:42+02:00;EGIB;3017082;;;UZG;0;827143;0;;0;0;1,0808670367;0,0242817772;25085503800000
GMI;18031;3020063;Pleszew;;13074;12.07.2013;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;0;15072;827176;PL.PZGIK.200;2b5cc649-e11c-41f5-8930-d2de6be952f4;2013-07-12T12:47:46+02:00;EGIB;3020063;;;UZG;0;827176;0;;0;0;0,9549630659;0,0235346288;25085529700000
GMI;10655;3025052;Zaniemyśl;;13079;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13544;0;827232;PL.PZGIK.200;98a35caf-b002-4f2b-9273-9a76983190ac;2012-09-26T22:23:41+02:00;EGIB;3025052;;;UZG;0;827232;0;;0;0;0,6920679475;0,0139932447;63125818700000
GMI;7940;3025012;Dominowo;;13079;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13544;0;827234;PL.PZGIK.200;212b9122-e605-4dbb-8a77-93c56cdf8249;2012-09-26T22:23:41+02:00;EGIB;3025012;;;UZG;0;827234;0;;0;0;0,7463063838;0,0104578188;63125822400000
GMI;10454;3028022;Damasławek;;13082;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13547;0;827257;PL.PZGIK.200;23dfc9d4-f606-4447-b2cb-a9ee3c088fcf;2012-09-26T22:23:51+02:00;EGIB;3028022;;;UZG;0;827257;0;;0;0;0,6292527401;0,0139409037;57079129900000
GMI;4404;3028062;Wapno;;13082;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13547;0;827261;PL.PZGIK.200;64ea3a76-f5a7-4006-b4c9-deeb593297a8;2012-09-26T22:23:52+02:00;EGIB;3028062;;;UZG;0;827261;0;;0;0;0,3782921084;0,0058831728;57079132000000
GMI;22184;3030053;Września;;13084;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13549;0;827277;PL.PZGIK.200;2012f12f-6d48-4cd1-a495-a6ce27d3769f;2012-09-26T22:23:59+02:00;EGIB;3030053;;;UZG;0;827277;0;;0;0;1,0195520087;0,0292440314;63125806900000
GMI;20464;3029022;Siedlec;;13083;9.07.2013;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;0;14890;827265;PL.PZGIK.200;273f4e6a-75af-4bfc-a736-c1f5f9c89f28;2013-07-09T11:04:17+02:00;EGIB;3029022;;;UZG;0;827265;0;;0;0;1,0880146956;0,0268690417;97077072900000
GMI;22512;3029012;Przemęt;;13083;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13548;0;827266;PL.PZGIK.200;58b10be6-6311-43be-af5a-adbd1d675775;2012-09-26T22:23:56+02:00;EGIB;3029012;;;UZG;0;827266;0;;0;0;1,1499989335;0,0294616426;41105079300000
GMI;10469;3010082;Rzgów;;13097;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13562;0;827378;PL.PZGIK.200;8eff95fb-9c44-4247-8fcf-b5ff98f19067;2012-09-26T22:24:57+02:00;EGIB;3010082;;;UZG;0;827378;0;;0;0;0,8887499816;0,0137470291;31101922000000
GMI;8830;3007032;Ceków-Kolonia;;13094;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13559;0;827335;PL.PZGIK.200;fef752a2-3952-4193-8766-f6a22f7e50cc;2012-09-26T22:24:38+02:00;EGIB;3007032;;;UZG;0;827335;0;;0;0;0,7770905222;0,0115230676;25085557000000
GMI;10535;3007042;Godziesze Wielkie;;13094;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13559;0;827337;PL.PZGIK.200;92d99072-27d6-4c4c-81c7-94716ec18d9f;2012-09-26T22:24:38+02:00;EGIB;3007042;;;UZG;0;827337;0;;0;0;0,8080462372;0,0136814244;25085516200000
GMI;7575;3007062;Lisków;;13094;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13559;0;827339;PL.PZGIK.200;25975c8f-192d-4df7-9e9a-b8f156d13aa0;2012-09-26T22:24:38+02:00;EGIB;3007062;;;UZG;0;827339;0;;0;0;0,6395648439;0,0098786811;25085545200000
GMI;17814;3003032;Gniezno;;13090;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13555;0;827296;PL.PZGIK.200;9214a6e0-1e97-44f9-a961-a98bcd39eda6;2012-09-26T22:24:15+02:00;EGIB;3003032;;;UZG;0;827296;0;;0;0;1,3470195028;0,0236108075;63125951900000
GMI;7333;3009052;Grzegorzew;;13096;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13561;0;827359;PL.PZGIK.200;654b0b50-2dc8-43bb-9095-e34b03854d88;2012-09-26T22:24:51+02:00;EGIB;3009052;;;UZG;0;827359;0;;0;0;0,6579334158;0,0096418058;31101914800000
GMI;10557;3003082;Niechanowo;;13090;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13555;0;827303;PL.PZGIK.200;9efd1355-8d8e-4b41-9b2a-8f2c09ddd218;2012-09-26T22:24:15+02:00;EGIB;3003082;;;UZG;0;827303;0;;0;0;0,6528190717;0,0139544151;63125941300000
GMI;13467;3005023;Grodzisk Wielkopolski;;13092;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13557;0;827320;PL.PZGIK.200;57b4d946-43ba-4dc0-9008-a792131c959f;2012-09-26T22:24:28+02:00;EGIB;3005023;;;UZG;0;827320;0;;0;0;0,8823354092;0,017717223;63125938200000
GMI;14606;2602033;Małogoszcz;;13031;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13496;0;826824;PL.PZGIK.200;cf2323df-2170-4e3e-a921-cfb6edfc3cba;2012-09-26T22:18:15+02:00;EGIB;2602033;;;UZG;0;826824;0;;0;0;0,9077266778;0,0186215691;29100981100000
GMI;8347;2601072;Tuczępy;;13030;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13495;0;826819;PL.PZGIK.200;4600e4c4-3137-4d7d-86b9-a78bf70c52c1;2012-09-26T22:18:08+02:00;EGIB;2601072;;;UZG;0;826819;0;;0;0;0,7828064003;0,0105806716;29101082000000
GMI;8505;2601052;Solec-Zdrój;;13030;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13495;0;826817;PL.PZGIK.200;dd00f5d6-8412-47ea-9988-c26fd4fde32f;2012-09-26T22:18:08+02:00;EGIB;2601052;;;UZG;0;826817;0;;0;0;0,6358586486;0,0107487175;29101075400000
GMI;11352;2606043;Opatów;;13035;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13500;0;826877;PL.PZGIK.200;3251701a-edf8-45dd-8c58-b3b2c7abce1e;2012-09-26T22:19:09+02:00;EGIB;2606043;;;UZG;0;826877;0;;0;0;0,7926521155;0,014472244;83040984400000
GMI;7114;2604102;Miedziana Góra;;13033;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13498;0;826854;PL.PZGIK.200;8708b91e-23bc-410f-88b8-b7b84e8ee147;2012-09-26T22:18:31+02:00;EGIB;2604102;;;UZG;0;826854;0;;0;0;0,698467815;0,0090997758;29101032300000
GMI;8555;2604092;Masłów;;13033;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13498;0;826852;PL.PZGIK.200;13f194b8-8c4f-4f84-af81-f24356464ac1;2012-09-26T22:18:31+02:00;EGIB;2604092;;;UZG;0;826852;0;;0;0;0,8476067678;0,0109353281;29101030000000
GMI;11111;2611032;Mirzec;;13040;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13505;0;826915;PL.PZGIK.200;e3465896-58c9-4924-821f-99d7840645c9;2012-09-26T22:19:52+02:00;EGIB;2611032;;;UZG;0;826915;0;;0;0;0,8545924022;0,0142666239;29101033000000
GMI;5324;2610042;Skarżysko Kościelne;;13039;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13504;0;826911;PL.PZGIK.200;5990f1cd-8a47-41aa-8dc0-8e7c07d8b3be;2012-09-26T22:19:46+02:00;EGIB;2610042;;;UZG;0;826911;0;;0;0;0,6270537946;0,0068373512;29101016800000
GMI;7495;2610053;Suchedniów;;13039;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13504;0;826912;PL.PZGIK.200;6cdd9ee3-e7b8-4017-8ad6-ac58dab921f0;2012-09-26T22:19:46+02:00;EGIB;2610053;;;UZG;0;826912;0;;0;0;0,5666721042;0,0096065527;29100991700000
GMI;10576;2608013;Działoszyce;;13037;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13502;0;826892;PL.PZGIK.200;ea21f61c-6522-4717-9e36-f2174c5160c1;2012-09-26T22:19:27+02:00;EGIB;2608013;;;UZG;0;826892;0;;0;0;0,7947122861;0,0133716449;29100976800000
GMI;20158;2806052;Kruklanki;;13046;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13511;0;826957;PL.PZGIK.200;04842944-37ea-4dc9-8a60-d7a4d42162fe;2012-09-26T22:20:56+02:00;EGIB;2806052;;;UZG;0;826957;0;;0;0;1,1276770065;0,0276812094;79067124800000
GMI;13176;2804082;Rychliki;;13044;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13509;0;826949;PL.PZGIK.200;83ac4647-7ab2-4135-8b87-ae21325003f9;2012-09-26T22:20:34+02:00;EGIB;2804082;;;UZG;0;826949;0;;0;0;0,8300895311;0,0180440416;17074770900000
GMI;9571;2804052;Milejewo;;13044;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13509;0;826944;PL.PZGIK.200;911b5669-6959-47c5-b81c-82fce6bbc9c2;2012-09-26T22:20:34+02:00;EGIB;2804052;;;UZG;0;826944;0;;0;0;1,001504717;0,0131766573;17074768400000
GMI;2105;2805011;Ełk;;13045;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13510;0;826952;PL.PZGIK.200;d1575967-82d3-4014-bf0a-ce90b6212519;2012-09-26T22:20:40+02:00;EGIB;2805011;;;UZG;0;826952;0;;0;0;0,3938162244;0,0028718169;79067109900000
GMI;24059;2812022;Biskupiec;;13052;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13517;0;826999;PL.PZGIK.200;dd2517d2-d2f0-41b4-b46b-a99c8bdc59bd;2012-09-26T22:21:16+02:00;EGIB;2812022;;;UZG;0;826999;0;;0;0;1,18052574;0,032565177;51074356800000
GMI;16115;2814042;Dywity;;13054;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13519;0;827016;PL.PZGIK.200;5536227f-9582-4aca-8151-cebdd40eada1;2012-09-26T22:21:24+02:00;EGIB;2814042;;;UZG;0;827016;0;;0;0;1,1758883246;0,0220137147;51074297100000
GMI;25568;2011093;Suchowola;;13345;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13813;0;826746;PL.PZGIK.200;6cb8209e-f1c3-4599-a4bd-d1171ef0f6f9;2012-09-26T22:17:04+02:00;EGIB;2011093;;;UZG;0;826746;0;;0;0;1,3069772142;0,0346866846;05065913100000
GMI;3288;0401072;Raciążek;;13382;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13850;0;827803;PL.PZGIK.200;f0625469-5a75-4625-b779-fd1d8c1ae7d3;2012-09-26T22:31:44+02:00;EGIB;0401072;;;UZG;0;827803;0;;0;0;0,4084632126;0,0043853195;91086644200000
GMI;14808;0610012;Cyców;;13166;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13632;0;828266;PL.PZGIK.200;f489a8ee-484e-4699-b336-c9acd8b51e6e;2012-09-26T22:39:35+02:00;EGIB;0610012;;;UZG;0;828266;0;;0;0;0,9750024718;0,019087367;11019783600000
GMI;30755;0611052;Łuków;;13167;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13633;0;828277;PL.PZGIK.200;3d3b08b5-7427-4dd1-952d-a70a6f665c63;2012-09-26T22:39:42+02:00;EGIB;0611052;;;UZG;0;828277;0;;0;0;1,8081346801;0,0401950631;71158244000000
GMI;9489;1014072;Klonowa;;13228;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13694;0;828762;PL.PZGIK.200;2941ee5f-33e1-44e3-a4d8-f56c5dda73f8;2012-09-26T22:50:33+02:00;EGIB;1014072;;;UZG;0;828762;0;;0;0;0,6182072852;0,0122633961;73093449900000
GMI;11294;1014102;Wróblew;;13228;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13694;0;828766;PL.PZGIK.200;0e540f7e-95f8-430e-8d19-f57a13c7f3f0;2012-09-26T22:50:33+02:00;EGIB;1014102;;;UZG;0;828766;0;;0;0;0,7729979462;0,0146489158;73093456500000
GMI;12635;1427022;Gozdowo;;13254;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13720;0;825937;PL.PZGIK.200;7b2e532c-efd1-432e-8053-dfa248762f0e;2012-09-26T21:56:53+02:00;EGIB;1427022;;;UZG;0;825937;0;;0;0;0,7980732693;0,0168081572;61101595100000
GMI;11007;1429022;Bielany;;13255;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13721;0;825943;PL.PZGIK.200;c9a49b25-9990-48a5-b9a8-fe3c69cbe1e0;2012-09-26T21:56:57+02:00;EGIB;1429022;;;UZG;0;825943;0;;0;0;0,8610839578;0,0145114516;71158282000000
GMI;13662;1429082;Sokołów Podlaski;;13255;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13721;0;825948;PL.PZGIK.200;7fe8ad83-72f9-4078-ab62-e4c5e48ca8f6;2012-09-26T21:56:57+02:00;EGIB;1429082;;;UZG;0;825948;0;;0;0;1,401230425;0,0180457958;71158207800000
GMI;12077;1802062;Nozdrzec;;13291;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13757;0;826216;PL.PZGIK.200;8be234ad-1bad-4e96-8a7e-8c61b383450b;2012-09-26T22:00:11+02:00;EGIB;1802062;;;UZG;0;826216;0;;0;0;0,8285967162;0,0150715801;37044018100000
GMI;5992;1803052;Jodłowa;;13293;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13759;0;826227;PL.PZGIK.200;7c110b60-56f9-42e0-9795-9ffdddda3485;2012-09-26T22:00:19+02:00;EGIB;1803052;;;UZG;0;826227;0;;0;0;0,5621416369;0,0074952954;85166110000000
GMI;3383;1803011;Dębica;;13293;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13759;0;826229;PL.PZGIK.200;04f71d71-1b54-42c3-be22-e3e2c79b997a;2012-09-26T22:00:19+02:00;EGIB;1803011;;;UZG;0;826229;0;;0;0;0,361560463;0,0042454647;85166105600000
GMI;6815;1206042;Jerzmanowice-Przeginia;;13318;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13786;0;826463;PL.PZGIK.200;acc1ddf3-d358-4800-8b32-be1192ad5173;2012-09-26T22:09:15+02:00;EGIB;1206042;;;UZG;0;826463;0;;0;0;0,536664454;0,008582781;35155580300000
GMI;27053;2208042;Nowa Wieś Lęborska;;13199;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13665;0;828531;PL.PZGIK.200;9f9d7c6d-2338-40b0-b871-85a07dca3bbe;2012-09-26T22:45:34+02:00;EGIB;2208042;;;UZG;0;828531;0;;0;0;1,710745701;0,0375749058;77097976600000
GMI;5775;1016022;Będków;;13230;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13696;0;828781;PL.PZGIK.200;f21f358c-108c-4bb3-85c0-a3f23dccef29;2012-09-26T22:50:56+02:00;EGIB;1016022;;;UZG;0;828781;0;;0;0;0,5260172474;0,0074882499;59064789400000
GMI;8307;1017032;Konopnica;;13231;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13697;0;828790;PL.PZGIK.200;05186109-d1bc-4372-8e16-dad0ec220482;2012-09-26T22:51:10+02:00;EGIB;1017032;;;UZG;0;828790;0;;0;0;0,6659058543;0,0107193347;73093463100000
GMI;8197;1430042;Orońsko;;13257;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13723;0;825959;PL.PZGIK.200;3eddcd71-9f22-4ef1-a63b-ca05dcc6102f;2012-09-26T21:57:08+02:00;EGIB;1430042;;;UZG;0;825959;0;;0;0;0,6326215309;0,010569099;67022386000000
GMI;16512;1803063;Pilzno;;13293;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13759;0;826235;PL.PZGIK.200;7ee43b52-ba73-404e-9018-8eeaa3452faa;2012-09-26T22:00:19+02:00;EGIB;1803063;;;UZG;0;826235;0;;0;0;0,7665023177;0,0206949421;85166119700000
GMI;13800;1804052;Laszki;;13294;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13760;0;826240;PL.PZGIK.200;69bc735a-f3a0-4a52-bb08-8f2ae11795e0;2012-09-26T22:00:27+02:00;EGIB;1804052;;;UZG;0;826240;0;;0;0;0,8575813469;0,0173139395;65090046000000
GMI;7219;1207042;Jodłownik;;13319;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13787;0;826485;PL.PZGIK.200;8070abc4-dd41-4a09-8281-eef2d118739a;2012-09-26T22:09:51+02:00;EGIB;1207042;;;UZG;0;826485;0;;0;0;0,5954484831;0,009013042;49189223900000
GMI;6965;1207082;Łukowica;;13319;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13787;0;826489;PL.PZGIK.200;eee4e079-f6ec-4b4e-a62f-d73f5fbbb24c;2012-09-26T22:09:51+02:00;EGIB;1207082;;;UZG;0;826489;0;;0;0;0,527304259;0,0086670212;49189245200000
GMI;10970;2013072;Nowe Piekuty;;13347;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13815;0;826771;PL.PZGIK.200;b979f1b9-a053-415d-9655-8f41d620f0c4;2012-09-26T22:17:25+02:00;EGIB;2013072;;;UZG;0;826771;0;;0;0;0,6939534179;0,0146378994;45067021000000
GMI;20000;2014032;Rutki;;13349;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13817;0;826779;PL.PZGIK.200;0044285a-a6c0-4758-9960-df8f09bceb12;2012-09-26T22:17:43+02:00;EGIB;2014032;;;UZG;0;826779;0;;0;0;1,0230731089;0,0268356818;45067028400000
GMI;18356;3015023;Lwówek;;13069;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13534;0;827124;PL.PZGIK.200;38c1e491-b1a4-475c-b027-e8c2452b08f1;2012-09-26T22:22:35+02:00;EGIB;3015023;;;UZG;0;827124;0;;0;0;1,0229768591;0,0242628952;63125887900000
GMI;11025;1408043;Serock;;13268;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13734;0;826064;PL.PZGIK.200;8642b10a-81a7-4c28-b191-bbda4b4d30e9;2012-09-26T21:58:23+02:00;EGIB;1408043;;;UZG;0;826064;0;;0;0;0,7549555034;0,0145935596;01557011900000
GMI;3521;1217022;Biały Dunajec;;13329;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13797;0;826612;PL.PZGIK.200;ff054ff5-a6a4-481a-ae44-92e7da6f2e82;2012-09-26T22:13:37+02:00;EGIB;1217022;;;UZG;0;826612;0;;0;0;0,4217732326;0,0043583666;49189203800000
GMI;23095;0209022;Chojnów;;13364;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13832;0;827654;PL.PZGIK.200;bdde2a04-c2f4-4b2d-82eb-db30f16e7c5d;2012-09-26T21:50:10+02:00;EGIB;0209022;;;UZG;0;827654;0;;0;0;1,41997078;0,0297585884;39064745200000
GMI;1612;0210011;Lubań;;13365;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13833;0;827663;PL.PZGIK.200;72b1094a-2adf-4ad4-9b32-d5971a1c8ffa;2012-09-26T21:55:26+02:00;EGIB;0210011;;;UZG;0;827663;0;;0;0;0,2332552023;0,0020697689;23082146300000
GMI;16333;0413013;Kamień Krajeński;;13393;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13861;0;827903;PL.PZGIK.200;f8cbe165-d9be-4b70-9459-f7bacdf8400c;2012-09-26T22:32:46+02:00;EGIB;0413013;;;UZG;0;827903;0;;0;0;0,8833900562;0,0221371307;09235093200000
GMI;29391;0811102;Żary;;13181;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13647;0;828390;PL.PZGIK.200;31f70ca9-18f7-4bfd-b255-dcdcec241409;2012-09-26T22:43:53+02:00;EGIB;0811102;;;UZG;0;828390;0;;0;0;1,8867900068;0,0381688163;97077068100000
GMI;32710;0812013;Sława;;13182;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13648;0;828392;PL.PZGIK.200;08eb1361-84ae-4cc7-824d-a8765af43fd8;2012-09-26T22:43:57+02:00;EGIB;0812013;;;UZG;0;828392;0;;0;0;1,5546710768;0,0426806102;97077040000000
GMI;11863;1001052;Kluki;;13215;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13681;0;828629;PL.PZGIK.200;f06a18a3-2c1c-4e7d-bc3e-bb91886baaf4;2012-09-26T22:46:53+02:00;EGIB;1001052;;;UZG;0;828629;0;;0;0;0,8631544908;0,0153028924;59064804300000
